points,position,wins,driverId,raceId
34.0,12,0,832,1002
1.0,20,0,845,1002
159.0,4,0,822,1002
6.0,18,0,828,1002
118.0,6,2,817,1002
49.0,8,0,825,1002
27.0,14,0,154,1002
6.0,17,0,840,1002
45.0,10,0,839,1002
13.0,15,0,844,1002
46.0,9,0,815,1002
8.0,16,0,838,1002
52.0,7,0,807,1002
130.0,5,1,830,1002
44.0,11,0,4,1002
226.0,2,5,20,1002
256.0,1,6,1,1002
164.0,3,0,8,1002
241.0,2,5,20,1003
281.0,1,7,1,1003
174.0,3,0,8,1003
126.0,6,2,817,1003
50.0,8,0,4,1003
148.0,5,1,830,1003
53.0,7,0,807,1003
171.0,4,0,822,1003
8.0,16,0,838,1003
38.0,12,0,832,1003
46.0,10,0,815,1003
45.0,11,0,839,1003
15.0,15,0,844,1003
6.0,17,0,840,1003
2.0,19,0,843,1003
27.0,14,0,154,1003
49.0,9,0,825,1003
28.0,13,0,842,1003
6.0,18,0,828,1003
1.0,20,0,845,1003
256.0,2,5,20,1004
306.0,1,8,1,1004
186.0,4,0,8,1004
134.0,6,2,817,1004
50.0,9,0,4,1004
158.0,5,1,830,1004
53.0,8,0,807,1004
189.0,3,0,822,1004
8.0,16,0,838,1004
38.0,12,0,832,1004
47.0,10,0,815,1004
47.0,11,0,839,1004
21.0,15,0,844,1004
6.0,17,0,840,1004
2.0,19,0,843,1004
27.0,14,0,154,1004
53.0,7,0,825,1004
28.0,13,0,842,1004
6.0,18,0,828,1004
1.0,20,0,845,1004
264.0,2,5,20,1005
331.0,1,9,1,1005
196.0,4,0,8,1005
146.0,6,2,817,1005
50.0,10,0,4,1005
173.0,5,1,830,1005
53.0,9,0,807,1005
207.0,3,0,822,1005
8.0,16,0,838,1005
39.0,12,0,832,1005
53.0,7,0,815,1005
49.0,11,0,839,1005
21.0,15,0,844,1005
6.0,17,0,840,1005
2.0,19,0,843,1005
31.0,13,0,154,1005
53.0,8,0,825,1005
28.0,14,0,842,1005
6.0,18,0,828,1005
1.0,20,0,845,1005
7.0,17,0,828,1006
53.0,9,0,825,1006
4.0,19,0,843,1006
6.0,18,0,840,1006
49.0,11,0,839,1006
45.0,12,0,832,1006
217.0,4,0,822,1006
191.0,5,1,830,1006
146.0,6,2,817,1006
346.0,1,9,1,1006
28.0,14,0,842,1006
1.0,20,0,845,1006
61.0,7,0,807,1006
21.0,15,0,844,1006
31.0,13,0,154,1006
8.0,16,0,838,1006
50.0,10,0,4,1006
57.0,8,0,815,1006
221.0,3,1,8,1006
276.0,2,5,20,1006
294.0,2,5,20,1007
358.0,1,9,1,1007
236.0,3,1,8,1007
146.0,6,2,817,1007
50.0,10,0,4,1007
216.0,5,2,830,1007
69.0,7,0,807,1007
227.0,4,0,822,1007
12.0,16,0,838,1007
45.0,12,0,832,1007
57.0,8,0,815,1007
49.0,11,0,839,1007
27.0,15,0,844,1007
6.0,18,0,840,1007
4.0,19,0,843,1007
31.0,13,0,154,1007
53.0,9,0,825,1007
29.0,14,0,842,1007
9.0,17,0,828,1007
1.0,20,0,845,1007
302.0,2,5,20,1008
383.0,1,10,1,1008
251.0,3,1,8,1008
158.0,6,2,817,1008
50.0,10,0,4,1008
234.0,5,2,830,1008
69.0,7,0,807,1008
237.0,4,0,822,1008
12.0,16,0,838,1008
45.0,12,0,832,1008
58.0,8,0,815,1008
49.0,11,0,839,1008
33.0,14,0,844,1008
6.0,18,0,840,1008
4.0,19,0,843,1008
35.0,13,0,154,1008
55.0,9,0,825,1008
29.0,15,0,842,1008
9.0,17,0,828,1008
1.0,20,0,845,1008
320.0,2,5,20,1009
408.0,1,11,1,1009
251.0,3,1,8,1009
170.0,6,2,817,1009
50.0,11,0,4,1009
249.0,4,2,830,1009
69.0,7,0,807,1009
247.0,5,0,822,1009
12.0,16,0,838,1009
53.0,10,0,832,1009
62.0,8,0,815,1009
49.0,12,0,839,1009
39.0,13,0,844,1009
6.0,18,0,840,1009
4.0,19,0,843,1009
37.0,14,0,154,1009
56.0,9,0,825,1009
29.0,15,0,842,1009
9.0,17,0,828,1009
1.0,20,0,845,1009
0.0,20,0,832,1010
0.0,19,0,817,1010
0.0,18,0,154,1010
0.0,17,0,9,1010
0.0,16,0,847,1010
0.0,15,0,841,1010
0.0,14,0,848,1010
0.0,13,0,815,1010
0.0,12,0,846,1010
18.0,2,0,1,1010
68.0,1,2,1,1012
0.0,11,0,842,1010
1.0,10,0,826,1010
2.0,9,0,840,1010
4.0,8,0,8,1010
6.0,7,0,807,1010
8.0,6,0,825,1010
10.0,5,0,844,1010
12.0,4,0,20,1010
15.0,3,0,830,1010
26.0,1,1,822,1010
62.0,2,1,822,1012
0.0,18,0,817,1011
0.0,19,0,154,1011
0.0,16,0,847,1011
2.0,11,0,848,1011
4.0,10,0,842,1011
10.0,6,0,8,1011
27.0,3,0,830,1011
0.0,20,0,832,1011
0.0,15,0,841,1011
1.0,13,0,826,1011
0.0,17,0,9,1011
8.0,7,0,846,1011
6.0,9,0,807,1011
1.0,14,0,815,1011
2.0,12,0,840,1011
8.0,8,0,825,1011
26.0,4,0,844,1011
22.0,5,0,20,1011
43.0,2,1,1,1011
44.0,1,1,822,1011
39.0,3,0,830,1012
37.0,4,0,20,1012
36.0,5,0,844,1012
8.0,9,0,825,1012
6.0,10,0,807,1012
12.0,7,0,8,1012
2.0,14,0,840,1012
1.0,15,0,826,1012
13.0,6,0,842,1012
8.0,8,0,846,1012
5.0,12,0,815,1012
3.0,13,0,848,1012
0.0,16,0,841,1012
0.0,19,0,847,1012
0.0,20,0,9,1012
0.0,17,0,154,1012
6.0,11,0,817,1012
0.0,18,0,832,1012
87.0,1,2,822,1013
86.0,2,2,1,1013
51.0,4,0,830,1013
52.0,3,0,20,1013
47.0,5,0,844,1013
8.0,10,0,825,1013
6.0,11,0,807,1013
13.0,8,0,8,1013
4.0,14,0,840,1013
1.0,16,0,826,1013
13.0,7,0,842,1013
12.0,9,0,846,1013
13.0,6,0,815,1013
3.0,15,0,848,1013
0.0,17,0,841,1013
0.0,19,0,847,1013
0.0,20,0,9,1013
0.0,18,0,154,1013
6.0,13,0,817,1013
6.0,12,0,832,1013
10.0,11,0,832,1014
6.0,12,0,817,1014
1.0,17,0,154,1014
0.0,20,0,9,1014
0.0,18,0,841,1014
3.0,15,0,848,1014
21.0,6,0,842,1014
4.0,14,0,840,1014
13.0,9,0,8,1014
57.0,5,0,844,1014
66.0,3,0,830,1014
112.0,1,3,1,1014
13.0,8,0,815,1014
3.0,16,0,826,1014
12.0,10,0,846,1014
105.0,2,2,822,1014
0.0,19,0,847,1014
64.0,4,0,20,1014
6.0,13,0,807,1014
14.0,7,0,825,1014
120.0,2,2,822,1015
137.0,1,4,1,1015
78.0,4,0,830,1015
82.0,3,0,20,1015
57.0,5,0,844,1015
14.0,8,0,825,1015
6.0,15,0,807,1015
13.0,10,0,8,1015
4.0,16,0,840,1015
9.0,12,0,826,1015
32.0,6,0,842,1015
12.0,11,0,846,1015
13.0,9,0,815,1015
7.0,14,0,848,1015
0.0,18,0,841,1015
0.0,19,0,847,1015
0.0,20,0,9,1015
2.0,17,0,154,1015
8.0,13,0,817,1015
18.0,7,0,832,1015
133.0,2,2,822,1016
162.0,1,5,1,1016
88.0,4,0,830,1016
100.0,3,0,20,1016
72.0,5,0,844,1016
14.0,9,0,825,1016
12.0,13,0,807,1016
13.0,11,0,8,1016
6.0,16,0,840,1016
10.0,14,0,826,1016
36.0,6,0,842,1016
12.0,12,0,846,1016
13.0,10,0,815,1016
7.0,15,0,848,1016
0.0,18,0,841,1016
0.0,19,0,847,1016
0.0,20,0,9,1016
2.0,17,0,154,1016
16.0,8,0,817,1016
18.0,7,0,832,1016
0.0,19,0,847,1017
26.0,7,0,832,1017
19.0,8,0,8,1017
6.0,16,0,840,1017
151.0,2,2,822,1017
16.0,9,0,817,1017
2.0,17,0,154,1017
0.0,20,0,9,1017
0.0,18,0,841,1017
7.0,15,0,848,1017
13.0,13,0,815,1017
37.0,6,0,842,1017
14.0,12,0,846,1017
10.0,14,0,826,1017
14.0,11,0,825,1017
16.0,10,0,807,1017
87.0,5,0,844,1017
111.0,3,0,20,1017
100.0,4,0,830,1017
187.0,1,6,1,1017
166.0,2,2,822,1018
197.0,1,6,1,1018
126.0,3,1,830,1018
123.0,4,0,20,1018
105.0,5,0,844,1018
14.0,12,0,825,1018
16.0,11,0,807,1018
21.0,9,0,8,1018
6.0,16,0,840,1018
10.0,14,0,826,1018
43.0,6,0,842,1018
22.0,8,0,846,1018
13.0,13,0,815,1018
7.0,15,0,848,1018
1.0,18,0,841,1018
0.0,19,0,847,1018
0.0,20,0,9,1018
2.0,17,0,154,1018
16.0,10,0,817,1018
30.0,7,0,832,1018
184.0,2,2,822,1019
223.0,1,7,1,1019
136.0,3,1,830,1019
123.0,4,0,20,1019
120.0,5,0,844,1019
14.0,12,0,825,1019
17.0,11,0,807,1019
25.0,8,0,8,1019
6.0,16,0,840,1019
12.0,14,0,826,1019
55.0,6,0,842,1019
22.0,9,0,846,1019
13.0,13,0,815,1019
7.0,15,0,848,1019
1.0,18,0,841,1019
0.0,19,0,847,1019
0.0,20,0,9,1019
2.0,17,0,154,1019
22.0,10,0,817,1019
38.0,7,0,832,1019
48.0,7,0,832,1020
22.0,11,0,817,1020
8.0,17,0,154,1020
1.0,19,0,9,1020
13.0,16,0,815,1020
22.0,10,0,846,1020
55.0,6,0,842,1020
27.0,8,0,826,1020
18.0,12,0,840,1020
25.0,9,0,8,1020
225.0,1,7,1,1020
1.0,18,0,841,1020
184.0,2,2,822,1020
0.0,20,0,847,1020
15.0,15,0,848,1020
162.0,3,2,830,1020
141.0,4,0,20,1020
120.0,5,0,844,1020
18.0,13,0,825,1020
17.0,14,0,807,1020
188.0,2,2,822,1021
250.0,1,8,1,1021
181.0,3,2,830,1021
156.0,4,0,20,1021
132.0,5,0,844,1021
18.0,13,0,825,1021
17.0,14,0,807,1021
31.0,8,0,8,1021
18.0,12,0,840,1021
27.0,9,0,826,1021
63.0,6,0,842,1021
24.0,10,0,846,1021
13.0,16,0,815,1021
16.0,15,0,848,1021
1.0,18,0,841,1021
0.0,20,0,847,1021
1.0,19,0,9,1021
8.0,17,0,154,1021
22.0,11,0,817,1021
58.0,7,0,832,1021
203.0,2,2,822,1022
268.0,1,8,1,1022
181.0,3,2,830,1022
169.0,4,0,20,1022
157.0,5,1,844,1022
18.0,16,0,825,1022
21.0,14,0,807,1022
31.0,9,0,8,1022
19.0,15,0,840,1022
33.0,8,0,826,1022
65.0,6,0,842,1022
24.0,11,0,846,1022
21.0,13,0,815,1022
26.0,10,0,848,1022
1.0,18,0,841,1022
0.0,20,0,847,1022
1.0,19,0,9,1022
8.0,17,0,154,1022
22.0,12,0,817,1022
58.0,7,0,832,1022
221.0,2,2,822,1023
284.0,1,8,1,1023
185.0,3,2,830,1023
169.0,5,0,20,1023
182.0,4,2,844,1023
18.0,16,0,825,1023
31.0,11,0,807,1023
31.0,12,0,8,1023
19.0,15,0,840,1023
33.0,10,0,826,1023
65.0,6,0,842,1023
25.0,14,0,846,1023
27.0,13,0,815,1023
34.0,9,0,848,1023
3.0,18,0,841,1023
0.0,20,0,847,1023
1.0,19,0,9,1023
8.0,17,0,154,1023
34.0,8,0,817,1023
58.0,7,0,832,1023
231.0,2,2,822,1024
296.0,1,8,1,1024
200.0,4,2,830,1024
194.0,5,1,20,1024
200.0,3,2,844,1024
18.0,16,0,825,1024
33.0,11,0,807,1024
31.0,13,0,8,1024
19.0,15,0,840,1024
33.0,10,0,826,1024
69.0,6,0,842,1024
31.0,12,0,846,1024
27.0,14,0,815,1024
42.0,8,0,848,1024
4.0,18,0,841,1024
0.0,20,0,847,1024
1.0,19,0,9,1024
8.0,17,0,154,1024
34.0,9,0,817,1024
58.0,7,0,832,1024
249.0,2,2,822,1025
322.0,1,9,1,1025
212.0,4,2,830,1025
194.0,5,1,20,1025
215.0,3,2,844,1025
20.0,15,0,825,1025
34.0,11,0,807,1025
31.0,14,0,8,1025
19.0,16,0,840,1025
33.0,12,0,826,1025
69.0,6,0,842,1025
35.0,9,0,846,1025
33.0,13,0,815,1025
52.0,8,0,848,1025
4.0,18,0,841,1025
0.0,20,0,847,1025
1.0,19,0,9,1025
8.0,17,0,154,1025
34.0,10,0,817,1025
66.0,7,0,832,1025
76.0,6,0,832,1026
34.0,12,0,817,1026
8.0,17,0,154,1026
1.0,19,0,9,1026
0.0,20,0,847,1026
4.0,18,0,841,1026
64.0,8,0,848,1026
21.0,15,0,840,1026
31.0,14,0,8,1026
20.0,16,0,825,1026
212.0,5,1,20,1026
338.0,1,9,1,1026
274.0,2,3,822,1026
34.0,11,0,826,1026
212.0,4,2,830,1026
75.0,7,0,842,1026
35.0,10,0,846,1026
37.0,9,0,815,1026
223.0,3,2,844,1026
34.0,13,0,807,1026
76.0,7,0,832,1027
38.0,10,0,817,1027
8.0,17,0,154,1027
1.0,19,0,9,1027
0.0,20,0,847,1027
4.0,18,0,841,1027
74.0,8,0,848,1027
77.0,6,0,842,1027
21.0,15,0,840,1027
31.0,14,0,8,1027
20.0,16,0,825,1027
230.0,4,1,20,1027
363.0,1,10,1,1027
289.0,2,3,822,1027
34.0,13,0,826,1027
220.0,5,2,830,1027
35.0,12,0,846,1027
43.0,9,0,815,1027
236.0,3,2,844,1027
35.0,11,0,807,1027
314.0,2,4,822,1028
381.0,1,10,1,1028
235.0,4,2,830,1028
230.0,5,1,20,1028
249.0,3,2,844,1028
20.0,16,0,825,1028
37.0,12,0,807,1028
31.0,14,0,8,1028
21.0,15,0,840,1028
34.0,13,0,826,1028
77.0,8,0,842,1028
41.0,11,0,846,1028
44.0,10,0,815,1028
84.0,6,0,848,1028
4.0,18,0,841,1028
0.0,20,0,847,1028
1.0,19,0,9,1028
8.0,17,0,154,1028
46.0,9,0,817,1028
80.0,7,0,832,1028
314.0,2,4,822,1029
387.0,1,10,1,1029
260.0,3,3,830,1029
230.0,5,1,20,1029
249.0,4,2,844,1029
20.0,16,0,825,1029
37.0,13,0,807,1029
43.0,12,0,8,1029
21.0,15,0,840,1029
35.0,14,0,826,1029
95.0,6,0,842,1029
45.0,11,0,846,1029
46.0,10,0,815,1029
84.0,8,0,848,1029
14.0,17,0,841,1029
0.0,20,0,847,1029
1.0,19,0,9,1029
8.0,18,0,154,1029
54.0,9,0,817,1029
95.0,7,0,832,1029
326.0,2,4,822,1030
413.0,1,11,1,1030
278.0,3,3,830,1030
240.0,5,1,20,1030
264.0,4,2,844,1030
20.0,16,0,825,1030
37.0,14,0,807,1030
43.0,12,0,8,1030
21.0,15,0,840,1030
37.0,13,0,826,1030
95.0,7,0,842,1030
49.0,11,0,846,1030
52.0,10,0,815,1030
92.0,8,0,848,1030
14.0,17,0,841,1030
0.0,20,0,847,1030
1.0,19,0,9,1030
8.0,18,0,154,1030
54.0,9,0,817,1030
96.0,6,0,832,1030
52.0,3,0,830,1034
20.0,9,0,817,1034
20.0,8,0,840,1034
1.0,16,0,825,1034
0.0,20,0,154,1034
0.0,19,0,847,1034
0.0,18,0,8,1034
26.0,6,0,848,1034
1.0,15,0,826,1034
0.0,17,0,849,1034
10.0,13,0,20,1034
2.0,14,0,841,1034
12.0,11,0,839,1034
12.0,12,0,842,1034
22.0,7,0,815,1034
15.0,10,0,832,1034
88.0,1,3,1,1034
36.0,4,0,846,1034
33.0,5,0,844,1034
58.0,2,1,822,1034
57.0,7,0,844,1040
0.0,20,0,830,1031
0.0,18,0,840,1031
0.0,16,0,154,1031
0.0,14,0,8,1031
0.0,12,0,826,1031
161.0,2,2,822,1040
0.0,19,0,817,1031
0.0,17,0,825,1031
0.0,15,0,847,1031
0.0,13,0,848,1031
0.0,11,0,849,1031
1.0,10,0,20,1031
2.0,9,0,841,1031
4.0,8,0,839,1031
6.0,7,0,842,1031
8.0,6,0,815,1031
10.0,5,0,832,1031
12.0,4,0,1,1031
16.0,3,0,846,1031
18.0,2,0,844,1031
25.0,1,1,822,1031
43.0,1,1,822,1032
18.0,4,0,844,1032
26.0,3,0,846,1032
37.0,2,1,1,1032
13.0,7,0,832,1032
16.0,5,0,815,1032
6.0,9,0,842,1032
4.0,11,0,839,1032
2.0,13,0,841,1032
1.0,15,0,20,1032
0.0,16,0,849,1032
1.0,14,0,826,1032
12.0,8,0,848,1032
0.0,17,0,8,1032
0.0,20,0,847,1032
0.0,19,0,154,1032
0.0,18,0,825,1032
6.0,10,0,840,1032
4.0,12,0,817,1032
15.0,6,0,830,1032
33.0,3,0,830,1033
18.0,8,0,840,1033
0.0,19,0,154,1033
0.0,20,0,847,1033
22.0,5,0,848,1033
1.0,15,0,826,1033
9.0,10,0,20,1033
4.0,13,0,839,1033
22.0,6,0,815,1033
63.0,1,2,1,1033
18.0,7,0,844,1033
58.0,2,1,822,1033
15.0,9,0,832,1033
1.0,16,0,825,1033
26.0,4,0,846,1033
8.0,11,0,817,1033
6.0,12,0,842,1033
0.0,17,0,8,1033
0.0,18,0,849,1033
2.0,14,0,841,1033
0.0,21,0,807,1034
73.0,3,1,822,1035
45.0,4,0,844,1035
38.0,5,0,846,1035
107.0,1,3,1,1035
15.0,11,0,832,1035
22.0,8,0,815,1035
12.0,12,0,842,1035
16.0,10,0,839,1035
2.0,15,0,841,1035
10.0,13,0,20,1035
0.0,19,0,849,1035
2.0,16,0,826,1035
36.0,6,0,848,1035
0.0,18,0,8,1035
0.0,20,0,847,1035
0.0,21,0,154,1035
1.0,17,0,825,1035
28.0,7,0,840,1035
20.0,9,0,817,1035
77.0,2,1,830,1035
6.0,14,0,807,1035
89.0,3,1,822,1036
45.0,4,0,844,1036
39.0,7,0,846,1036
132.0,1,4,1,1036
23.0,9,0,832,1036
32.0,8,0,815,1036
14.0,13,0,842,1036
16.0,12,0,839,1036
2.0,15,0,841,1036
16.0,11,0,20,1036
0.0,19,0,849,1036
2.0,16,0,826,1036
40.0,6,0,848,1036
0.0,18,0,8,1036
0.0,20,0,847,1036
0.0,21,0,154,1036
1.0,17,0,825,1036
40.0,5,0,840,1036
20.0,10,0,817,1036
95.0,2,1,830,1036
6.0,14,0,807,1036
107.0,3,1,822,1037
45.0,5,0,844,1037
45.0,6,0,846,1037
157.0,1,5,1,1037
23.0,11,0,832,1037
33.0,9,0,815,1037
18.0,12,0,842,1037
26.0,10,0,839,1037
2.0,15,0,841,1037
16.0,13,0,20,1037
0.0,19,0,849,1037
2.0,16,0,826,1037
48.0,4,0,848,1037
0.0,18,0,8,1037
0.0,20,0,847,1037
0.0,21,0,154,1037
1.0,17,0,825,1037
42.0,7,0,840,1037
33.0,8,0,817,1037
110.0,2,1,830,1037
6.0,14,0,807,1037
117.0,2,1,822,1038
45.0,7,0,844,1038
57.0,5,0,846,1038
164.0,1,5,1,1038
41.0,9,0,832,1038
34.0,11,0,815,1038
43.0,8,1,842,1038
30.0,12,0,839,1038
2.0,16,0,841,1038
16.0,13,0,20,1038
0.0,18,0,849,1038
4.0,15,0,826,1038
48.0,6,0,848,1038
0.0,19,0,8,1038
0.0,21,0,847,1038
0.0,20,0,154,1038
1.0,17,0,825,1038
57.0,4,0,840,1038
41.0,10,0,817,1038
110.0,3,1,830,1038
6.0,14,0,807,1038
135.0,2,1,822,1039
49.0,8,0,844,1039
65.0,4,0,846,1039
190.0,1,6,1,1039
41.0,11,0,832,1039
44.0,9,0,815,1039
43.0,10,1,842,1039
30.0,12,0,839,1039
2.0,17,0,841,1039
17.0,13,0,20,1039
0.0,19,0,849,1039
10.0,14,0,826,1039
63.0,5,0,848,1039
2.0,16,0,8,1039
0.0,20,0,847,1039
0.0,21,0,154,1039
1.0,18,0,825,1039
57.0,6,0,840,1039
53.0,7,0,817,1039
110.0,3,1,830,1039
6.0,15,0,807,1039
65.0,4,0,846,1040
205.0,1,6,1,1040
41.0,11,0,832,1040
56.0,9,0,815,1040
45.0,10,1,842,1040
36.0,12,0,839,1040
2.0,17,0,841,1040
17.0,13,0,20,1040
0.0,19,0,849,1040
14.0,14,0,826,1040
64.0,5,0,848,1040
2.0,16,0,8,1040
0.0,20,0,847,1040
0.0,21,0,154,1040
1.0,18,0,825,1040
57.0,8,0,840,1040
63.0,6,0,817,1040
128.0,3,1,830,1040
6.0,15,0,807,1040
161.0,2,2,822,1041
63.0,8,0,844,1041
65.0,6,0,846,1041
230.0,1,7,1,1041
51.0,11,0,832,1041
68.0,5,0,815,1041
53.0,10,1,842,1041
36.0,12,0,839,1041
3.0,16,0,841,1041
17.0,13,0,20,1041
0.0,20,0,849,1041
14.0,14,0,826,1041
64.0,7,0,848,1041
2.0,17,0,8,1041
0.0,21,0,847,1041
2.0,18,0,154,1041
1.0,19,0,825,1041
57.0,9,0,840,1041
78.0,4,0,817,1041
147.0,3,1,830,1041
10.0,15,0,807,1041
179.0,2,2,822,1042
75.0,5,0,844,1042
65.0,7,0,846,1042
256.0,1,8,1,1042
59.0,10,0,832,1042
74.0,6,0,815,1042
63.0,9,1,842,1042
40.0,12,0,839,1042
3.0,16,0,841,1042
18.0,13,0,20,1042
0.0,20,0,849,1042
14.0,14,0,826,1042
64.0,8,0,848,1042
2.0,17,0,8,1042
0.0,21,0,847,1042
2.0,18,0,154,1042
1.0,19,0,825,1042
57.0,11,0,840,1042
80.0,4,0,817,1042
162.0,3,1,830,1042
10.0,15,0,807,1042
197.0,2,2,822,1043
85.0,5,0,844,1043
69.0,7,0,846,1043
282.0,1,9,1,1043
65.0,8,0,832,1043
82.0,6,0,815,1043
63.0,10,1,842,1043
40.0,12,0,839,1043
4.0,17,0,841,1043
18.0,14,0,20,1043
0.0,20,0,849,1043
26.0,13,0,826,1043
64.0,9,0,848,1043
4.0,16,0,8,1043
0.0,21,0,847,1043
2.0,18,0,154,1043
1.0,19,0,825,1043
57.0,11,0,840,1043
95.0,4,0,817,1043
162.0,3,1,830,1043
10.0,15,0,807,1043
197.0,2,2,822,1044
97.0,5,0,844,1044
74.0,8,0,846,1044
307.0,1,10,1,1044
75.0,7,0,832,1044
100.0,4,0,815,1044
63.0,10,1,842,1044
40.0,12,0,839,1044
4.0,17,0,841,1044
33.0,13,0,20,1044
0.0,20,0,849,1044
26.0,14,0,826,1044
70.0,9,0,848,1044
4.0,16,0,8,1044
0.0,21,0,847,1044
2.0,18,0,154,1044
1.0,19,0,825,1044
59.0,11,0,840,1044
96.0,6,0,817,1044
170.0,3,1,830,1044
10.0,15,0,807,1044
201.0,2,2,822,1045
98.0,6,0,844,1045
86.0,7,0,846,1045
332.0,1,11,1,1045
85.0,8,0,832,1045
100.0,5,0,815,1045
71.0,10,1,842,1045
42.0,12,0,839,1045
4.0,17,0,841,1045
33.0,13,0,20,1045
0.0,20,0,849,1045
26.0,14,0,826,1045
85.0,9,0,848,1045
4.0,16,0,8,1045
0.0,21,0,847,1045
2.0,18,0,154,1045
1.0,19,0,825,1045
59.0,11,0,840,1045
102.0,4,0,817,1045
189.0,3,1,830,1045
10.0,15,0,807,1045
205.0,2,2,822,1046
98.0,6,0,844,1046
87.0,9,0,846,1046
332.0,1,11,1,1046
97.0,7,0,832,1046
125.0,4,1,815,1046
71.0,11,1,842,1046
60.0,12,0,839,1046
4.0,17,0,841,1046
33.0,13,0,20,1046
0.0,21,0,849,1046
32.0,14,0,826,1046
93.0,8,0,848,1046
4.0,16,0,8,1046
3.0,18,0,847,1046
2.0,19,0,154,1046
1.0,20,0,825,1046
74.0,10,0,840,1046
112.0,5,0,817,1046
189.0,3,1,830,1046
10.0,15,0,807,1046
0.0,22,0,851,1046
0.0,23,0,850,1046
0.0,22,0,851,1047
10.0,15,0,807,1047
214.0,3,2,830,1047
119.0,5,0,817,1047
1.0,20,0,825,1047
3.0,18,0,847,1047
32.0,14,0,826,1047
33.0,13,0,20,1047
62.0,12,0,839,1047
125.0,4,1,815,1047
347.0,1,11,1,1047
105.0,6,0,832,1047
75.0,10,1,842,1047
2.0,19,0,154,1047
0.0,23,0,850,1047
4.0,17,0,841,1047
75.0,11,0,840,1047
97.0,9,0,846,1047
4.0,16,0,8,1047
105.0,7,0,848,1047
0.0,21,0,849,1047
98.0,8,0,844,1047
223.0,2,2,822,1047
0.0,20,0,9,1051
0.0,21,0,853,1051
77.0,10,0,4,1051
7.0,17,0,849,1051
92.0,9,0,842,1051
0.0,19,0,854,1051
43.0,12,0,20,1051
16.0,15,0,847,1051
60.0,11,1,839,1051
1.0,18,0,841,1051
10.0,16,0,8,1051
34.0,13,0,840,1051
20.0,14,0,852,1051
145.5,7,0,832,1051
105.0,8,1,817,1051
152.0,6,0,844,1051
190.0,4,1,815,1051
153.0,5,0,846,1051
203.0,3,1,822,1051
351.5,1,9,830,1051
343.5,2,7,1,1051
25.0,1,1,1,1052
18.0,2,0,830,1052
16.0,3,0,822,1052
12.0,4,0,846,1052
10.0,5,0,815,1052
8.0,6,0,844,1052
6.0,7,0,817,1052
4.0,8,0,832,1052
2.0,9,0,852,1052
1.0,10,0,840,1052
0.0,11,0,8,1052
0.0,12,0,841,1052
0.0,13,0,839,1052
0.0,14,0,847,1052
0.0,15,0,20,1052
0.0,16,0,854,1052
0.0,17,0,842,1052
0.0,18,0,849,1052
0.0,19,0,4,1052
0.0,20,0,853,1052
5.0,10,0,840,1053
10.0,8,0,815,1053
0.0,19,0,853,1053
1.0,13,0,4,1053
0.0,20,0,849,1053
6.0,9,0,842,1053
14.0,6,0,832,1053
20.0,4,0,844,1053
43.0,2,1,830,1053
0.0,17,0,20,1053
0.0,16,0,847,1053
0.0,18,0,854,1053
2.0,12,0,839,1053
0.0,15,0,841,1053
0.0,14,0,8,1053
2.0,11,0,852,1053
14.0,7,0,817,1053
27.0,3,0,846,1053
16.0,5,0,822,1053
44.0,1,1,1,1053
69.0,1,2,1,1054
61.0,2,1,830,1054
32.0,4,0,822,1054
37.0,3,0,846,1054
22.0,6,0,815,1054
28.0,5,0,844,1054
16.0,7,0,817,1054
14.0,8,0,832,1054
2.0,13,0,852,1054
5.0,11,0,840,1054
0.0,14,0,8,1054
0.0,15,0,841,1054
8.0,9,0,839,1054
0.0,17,0,847,1054
0.0,16,0,20,1054
0.0,18,0,854,1054
7.0,10,0,842,1054
0.0,20,0,849,1054
5.0,12,0,4,1054
0.0,19,0,853,1054
94.0,1,3,1,1055
80.0,2,1,830,1055
47.0,3,0,822,1055
41.0,4,0,846,1055
32.0,6,0,815,1055
40.0,5,0,844,1055
24.0,7,0,817,1055
20.0,8,0,832,1055
2.0,13,0,852,1055
5.0,11,0,840,1055
0.0,14,0,8,1055
0.0,15,0,841,1055
10.0,9,0,839,1055
0.0,17,0,847,1055
0.0,16,0,20,1055
0.0,18,0,854,1055
8.0,10,0,842,1055
0.0,19,0,849,1055
5.0,12,0,4,1055
0.0,20,0,853,1055
101.0,2,3,1,1056
105.0,1,2,830,1056
47.0,4,0,822,1056
56.0,3,0,846,1056
44.0,5,0,815,1056
40.0,6,0,844,1056
24.0,8,0,817,1056
38.0,7,0,832,1056
2.0,14,0,852,1056
9.0,12,0,840,1056
0.0,16,0,8,1056
1.0,15,0,841,1056
12.0,10,0,839,1056
0.0,17,0,847,1056
10.0,11,0,20,1056
0.0,19,0,854,1056
16.0,9,0,842,1056
0.0,18,0,849,1056
5.0,13,0,4,1056
0.0,20,0,853,1056
101.0,2,3,1,1057
105.0,1,2,830,1057
47.0,6,0,822,1057
66.0,4,0,846,1057
69.0,3,1,815,1057
52.0,5,0,844,1057
26.0,10,0,817,1057
42.0,7,0,832,1057
8.0,14,0,852,1057
9.0,13,0,840,1057
1.0,15,0,8,1057
1.0,16,0,841,1057
12.0,12,0,839,1057
0.0,18,0,847,1057
28.0,9,0,20,1057
0.0,17,0,854,1057
31.0,8,0,842,1057
0.0,20,0,849,1057
